Job ;204619;Arklow Bank
CPT name;WTG_CPT039
Start Date & Time ;2023-07-08 08:21:15
End   Date & Time ;2023-07-08 09:26:19
Wather Depth ;27.24
Clients ref. :;SSE
Position:;299083.93;5847915.46;
Dist. Tip to Sleeve center;0.08
;Length;Depth;qc;fs;fs(d. cor.);u;Incl.;Time;Speed;
Scan;m;m;MPa;Mpa;MPa;MPa;deg.;sec.;mm/sec.;
982;7.3387;7.3377;19.536;0.0799;0.0873;0.0800;1.7273; 4.18951000319794E+0002;19.7;
983;7.3474;7.3464;20.090;0.0810;0.0883;0.0800;1.6294; 4.19451000122353E+0002;19.5;
984;7.3561;7.3551;20.508;0.0821;0.0881;0.0800;1.7273; 4.19965999969281E+0002;19.4;
985;7.3627;7.3617;20.508;0.0821;0.0880;0.0800;1.6294; 4.20200999826193E+0002;19.5;
986;7.3692;7.3682;20.800;0.0848;0.0895;0.0802;1.6294; 4.20701000257395E+0002;19.3;
987;7.3758;7.3747;21.008;0.0866;0.0910;0.0802;1.6294; 4.20951000158675E+0002;19.6;
988;7.3866;7.3856;21.207;0.0877;0.0927;0.0801;1.6294; 4.21455000014976E+0002;19.8;
989;7.3954;7.3943;21.519;0.0899;0.0933;0.0816;1.6294; 4.21958000329323E+0002;19.6;
990;7.4041;7.4030;21.695;0.0884;0.0946;0.0812;1.7273; 4.22444000258110E+0002;19.3;
991;7.4106;7.4096;21.695;0.0884;0.0958;0.0812;1.7273; 4.22709000203758E+0002;19.6;
992;7.4193;7.4183;21.828;0.0872;0.0978;0.0811;1.7273; 4.23193999961950E+0002;19.6;
993;7.4280;7.4270;21.888;0.0884;0.0994;0.0807;1.7273; 4.23708999808878E+0002;19.4;
994;7.4346;7.4335;21.960;0.0882;0.0998;0.0807;1.7273; 4.23944000294432E+0002;19.7;
995;7.4433;7.4422;22.079;0.0880;0.1008;0.0811;1.7273; 4.24446999980137E+0002;19.6;
996;7.4520;7.4510;22.221;0.0902;0.1019;0.0810;1.7273; 4.24947999953292E+0002;19.4;
997;7.4629;7.4618;22.458;0.0926;0.1034;0.0822;1.7273; 4.25447999755852E+0002;19.3;
998;7.4738;7.4727;22.523;0.0929;0.1041;0.0816;1.7273; 4.25947000016458E+0002;19.6;
999;7.4803;7.4793;22.544;0.0943;0.1051;0.0821;1.7273; 4.26449000160210E+0002;19.3;
1000;7.4869;7.4858;22.495;0.0948;0.1059;0.0821;1.7273; 4.26700000232086E+0002;19.4;
1001;7.4934;7.4923;22.429;0.0965;0.1066;0.0823;1.7273; 4.26965999719687E+0002;19.5;
1002;7.5021;7.5010;22.361;0.0984;0.1063;0.0820;1.7273; 4.27449999935925E+0002;19.6;
1003;7.5086;7.5076;22.299;0.0995;0.1068;0.0821;1.7273; 4.27699999837205E+0002;19.6;
1004;7.5152;7.5141;22.214;0.0998;0.1071;0.0819;1.7273; 4.28200000268407E+0002;19.2;
1005;7.5217;7.5206;22.182;0.1006;0.1072;0.0823;1.7273; 4.28450000169687E+0002;19.4;
1006;7.5326;7.5315;22.024;0.1020;0.1085;0.0825;1.7273; 4.28951000142843E+0002;19.4;
1007;7.5413;7.5402;21.766;0.1034;0.1105;0.0823;1.7273; 4.29456000169739E+0002;19.4;
1008;7.5500;7.5490;21.666;0.1033;0.1121;0.0827;1.7273; 4.29955999972299E+0002;19.4;
1009;7.5566;7.5555;21.568;0.1047;0.1117;0.0818;1.7273; 4.30205999873579E+0002;19.4;
1010;7.5653;7.5642;21.397;0.1057;0.1111;0.0825;1.7273; 4.30706000304781E+0002;19.6;
1011;7.5718;7.5707;21.314;0.1067;0.1114;0.0830;1.7273; 4.30956000206061E+0002;19.6;
1012;7.5805;7.5794;21.213;0.1061;0.1106;0.0827;1.7273; 4.31457000179216E+0002;19.4;
1013;7.5871;7.5860;21.073;0.1067;0.1096;0.0826;1.7273; 4.31943000108004E+0002;19.2;
1014;7.5936;7.5925;20.927;0.1071;0.1085;0.0835;1.7273; 4.32194000179879E+0002;19.4;
1015;7.6045;7.6034;20.792;0.1072;0.1090;0.0841;1.7273; 4.32696000323631E+0002;19.4;
1016;7.6132;7.6121;20.688;0.1085;0.1092;0.0837;1.7273; 4.33230000268668E+0002;19.3;
1017;7.6198;7.6186;20.785;0.1099;0.1089;0.0837;1.7273; 4.33450000081211E+0002;19.7;
1018;7.6263;7.6252;20.831;0.1121;0.1078;0.0821;1.7273; 4.33942999946885E+0002;19.2;
1019;7.6328;7.6317;20.831;0.1121;0.1073;0.0830;1.7273; 4.34207999892533E+0002;19.4;
1020;7.6437;7.6426;20.828;0.1111;0.1040;0.0832;1.7273; 4.34700999758206E+0002;19.6;
1021;7.6524;7.6513;20.721;0.1115;0.1032;0.0833;1.7273; 4.35201000189409E+0002;19.4;
1022;7.6633;7.6622;20.644;0.1102;0.1029;0.0829;1.8261; 4.35706000216305E+0002;19.4;
1023;7.6742;7.6731;20.473;0.1084;0.1021;0.0835;1.8261; 4.36206000018865E+0002;19.9;
1024;7.6808;7.6796;20.325;0.1089;0.1024;0.0831;1.8261; 4.36694999830797E+0002;19.4;
1025;7.6917;7.6905;20.257;0.1091;0.1015;0.0834;1.8261; 4.37195000262000E+0002;19.4;
1026;7.6982;7.6970;20.228;0.1092;0.1001;0.0840;1.8261; 4.37446999875829E+0002;19.6;
1027;7.7047;7.7036;19.954;0.1078;0.0987;0.0839;1.8261; 4.37947000307031E+0002;19.1;
1028;7.7113;7.7101;19.954;0.1078;0.0987;0.0843;1.8261; 4.38197999750264E+0002;19.6;
1029;7.7222;7.7210;19.849;0.1043;0.0993;0.0848;1.8261; 4.38697000010870E+0002;19.6;
1030;7.7287;7.7275;19.815;0.1032;0.0996;0.0848;1.8261; 4.39196999813430E+0002;19.1;
1031;7.7352;7.7340;19.738;0.1033;0.0997;0.0843;1.8261; 4.39462999929674E+0002;19.4;
1032;7.7461;7.7449;19.659;0.1028;0.1002;0.0838;1.8261; 4.39948000316508E+0002;19.6;
1033;7.7570;7.7558;19.545;0.1019;0.1009;0.0843;1.8261; 4.40481000090949E+0002;19.5;
1034;7.7636;7.7624;19.492;0.1027;0.0996;0.0831;1.8261; 4.40950000262819E+0002;19.3;
1035;7.7701;7.7689;19.421;0.1019;0.0982;0.0840;1.8261; 4.41200000164099E+0002;19.3;
1036;7.7788;7.7776;19.166;0.1000;0.0963;0.0846;1.8261; 4.41702000307851E+0002;19.3;
1037;7.7853;7.7841;19.070;0.0986;0.0949;0.0850;1.8261; 4.41952000209130E+0002;19.8;
1038;7.7919;7.7907;19.008;0.0987;0.0938;0.0845;1.8261; 4.42471000109799E+0002;19.3;
1039;7.7984;7.7972;18.895;0.0990;0.0927;0.0840;1.8261; 4.42704999796115E+0002;19.4;
1040;7.8071;7.8059;18.756;0.0996;0.0905;0.0838;1.8261; 4.43193000066094E+0002;19.5;
1041;7.8137;7.8124;18.756;0.0996;0.0903;0.0838;1.8704; 4.43459000182338E+0002;19.4;
1042;7.8224;7.8212;18.658;0.1002;0.0904;0.0839;1.8704; 4.43968000262976E+0002;19.5;
1043;7.8289;7.8277;18.671;0.1002;0.0904;0.0840;1.8704; 4.44203000119887E+0002;19.6;
1044;7.8376;7.8364;18.207;0.1009;0.0900;0.0849;1.8261; 4.44701999751851E+0002;19.4;
1045;7.8485;7.8473;18.620;0.0985;0.0886;0.0857;1.8261; 4.45202000183053E+0002;19.6;
1046;7.8551;7.8538;18.467;0.0971;0.0869;0.0850;1.8704; 4.45701999985613E+0002;19.2;
1047;7.8616;7.8603;18.264;0.0957;0.0857;0.0850;1.8261; 4.45951999886893E+0002;19.2;
1048;7.8681;7.8669;18.413;0.0943;0.0846;0.0843;1.8704; 4.46201999788173E+0002;19.7;
1049;7.8768;7.8756;18.396;0.0932;0.0831;0.0846;1.8704; 4.46721999859437E+0002;19.4;
1050;7.8856;7.8843;18.291;0.0905;0.0817;0.0854;1.8704; 4.47195000085048E+0002;19.2;
1051;7.8964;7.8952;18.306;0.0902;0.0805;0.0863;1.8704; 4.47697000228800E+0002;19.7;
1052;7.9052;7.9039;18.340;0.0905;0.0802;0.0866;1.8704; 4.48198000201955E+0002;19.4;
1053;7.9139;7.9126;18.659;0.0902;0.0804;0.0864;1.9679; 4.48699000175111E+0002;19.2;
1054;7.9204;7.9191;18.868;0.0898;0.0812;0.0859;1.9679; 4.48950000246987E+0002;19.6;
1055;7.9269;7.9257;19.081;0.0891;0.0815;0.0858;1.9679; 4.49450000049546E+0002;19.2;
1056;7.9335;7.9322;19.329;0.0872;0.0835;0.0860;1.9679; 4.49699999950826E+0002;19.2;
1057;7.9444;7.9431;19.725;0.0851;0.0871;0.0857;1.9679; 4.50214999797754E+0002;19.2;
1058;7.9553;7.9540;19.980;0.0836;0.0890;0.0858;1.9679; 4.50778000289574E+0002;19.5;
1059;7.9618;7.9605;20.243;0.0818;0.0915;0.0859;1.9679; 4.51198999816552E+0002;19.2;
1060;7.9683;7.9670;20.271;0.0816;0.0935;0.0859;1.9679; 4.51448000175878E+0002;19.4;
1061;7.9792;7.9779;20.344;0.0801;0.0959;0.0866;1.9679; 4.51979999779724E+0002;19.3;
1062;7.9858;7.9845;20.316;0.0802;0.0977;0.0893;1.9679; 4.52468000049703E+0002;19.4;
1063;7.9923;7.9910;20.305;0.0802;0.0995;0.0874;1.9679; 4.52701999736018E+0002;19.4;
1064;7.9988;7.9975;20.295;0.0811;0.1007;0.0874;1.9679; 4.52967999852262E+0002;19.6;
1065;8.0076;8.0062;20.243;0.0815;0.1024;0.0869;1.8704; 4.53452000068501E+0002;19.4;
1066;8.0163;8.0149;20.093;0.0844;0.1035;0.0881;1.8704; 4.53954999754205E+0002;19.4;
1067;8.0228;8.0215;19.997;0.0864;0.1042;0.0881;1.9679; 4.54205999826081E+0002;19.4;
1068;8.0293;8.0280;20.091;0.0891;0.1055;0.0867;1.9679; 4.54705000086688E+0002;19.2;
1069;8.0359;8.0345;20.091;0.0890;0.1050;0.0867;1.9679; 4.54954999987967E+0002;19.2;
1070;8.0446;8.0432;20.130;0.0927;0.1039;0.0879;1.9679; 4.55454999790527E+0002;19.4;
1071;8.0511;8.0498;20.101;0.0940;0.1031;0.0874;1.9679; 4.55705000320449E+0002;19.4;
1072;8.0620;8.0607;20.019;0.0966;0.1017;0.0864;1.9679; 4.56205000123009E+0002;19.4;
1073;8.0707;8.0694;20.016;0.0992;0.0995;0.0868;1.9679; 4.56700999871828E+0002;19.4;
1074;8.0816;8.0803;20.045;0.1012;0.0966;0.0869;1.9679; 4.57201000303030E+0002;19.6;
1075;8.0903;8.0890;20.074;0.1030;0.0957;0.0865;1.9679; 4.57728000311181E+0002;19.3;
1076;8.0969;8.0955;20.262;0.1035;0.0951;0.0882;1.9679; 4.58222999889404E+0002;19.1;
1077;8.1034;8.1020;20.399;0.1043;0.0955;0.0887;1.9679; 4.58472999790683E+0002;19.4;
1078;8.1100;8.1086;20.608;0.1056;0.0956;0.0880;1.9679; 4.58737999736331E+0002;19.4;
1079;8.1187;8.1173;20.909;0.1048;0.0975;0.0874;1.9679; 4.59216000186279E+0002;19.6;
1080;8.1274;8.1260;21.454;0.1035;0.1003;0.0873;1.9679; 4.59764000005089E+0002;19.3;
1081;8.1383;8.1369;21.361;0.1025;0.1045;0.0876;1.9679; 4.60211999737658E+0002;19.4;
1082;8.1470;8.1456;21.451;0.1008;0.1058;0.0879;1.9679; 4.60720000276342E+0002;19.3;
1083;8.1535;8.1521;21.297;0.0985;0.1067;0.0879;1.9679; 4.60970999719575E+0002;19.6;
1084;8.1601;8.1586;21.149;0.0968;0.1076;0.0867;1.9679; 4.61236999835819E+0002;19.6;
1085;8.1688;8.1674;21.457;0.0958;0.1081;0.0861;1.9679; 4.61721000052057E+0002;19.4;
1086;8.1775;8.1761;21.273;0.0951;0.1079;0.0872;1.9679; 4.62223000195809E+0002;19.6;
1087;8.1840;8.1826;20.882;0.0956;0.1074;0.0895;1.9679; 4.62709000124596E+0002;19.1;
1088;8.1906;8.1891;20.882;0.0956;0.1064;0.0895;1.9679; 4.62959000025876E+0002;19.2;
1089;8.2036;8.2022;20.389;0.0987;0.1030;0.0890;1.9679; 4.63466999935918E+0002;19.6;
1090;8.2124;8.2109;20.272;0.1024;0.0995;0.0900;1.9679; 4.63949999981560E+0002;19.6;
1091;8.2211;8.2196;20.212;0.1055;0.0969;0.0893;1.9679; 4.64464999828488E+0002;19.3;
1092;8.2298;8.2283;20.454;0.1059;0.0919;0.0893;1.9679; 4.64943000278436E+0002;19.6;
1093;8.2363;8.2349;20.576;0.1073;0.0898;0.0881;1.9679; 4.65193000179715E+0002;19.6;
1094;8.2429;8.2414;20.904;0.1078;0.0884;0.0893;1.9679; 4.65709000197239E+0002;19.3;
1095;8.2494;8.2479;21.094;0.1082;0.0870;0.0895;1.9679; 4.65974000142887E+0002;19.3;
1096;8.2603;8.2588;21.095;0.1078;0.0852;0.0875;1.9679; 4.66460000071675E+0002;19.3;
1097;8.2690;8.2675;21.367;0.1068;0.0844;0.0884;1.9679; 4.66977000259794E+0002;19.3;
1098;8.2777;8.2762;21.783;0.1048;0.0836;0.0892;1.9679; 4.67470000125468E+0002;19.1;
1099;8.2842;8.2828;21.983;0.1028;0.0836;0.0896;1.9679; 4.67721000197344E+0002;19.4;
1100;8.2951;8.2936;22.359;0.0984;0.0851;0.0903;1.9679; 4.68236000044271E+0002;19.8;
1101;8.3039;8.3024;22.547;0.0961;0.0871;0.0908;1.9679; 4.68728999909945E+0002;19.5;
1102;8.3104;8.3089;22.896;0.0915;0.0879;0.0910;1.9679; 4.69228999712504E+0002;19.1;
1103;8.3169;8.3154;23.055;0.0897;0.0886;0.0909;1.9679; 4.69479000242427E+0002;19.3;
1104;8.3235;8.3220;23.182;0.0883;0.0912;0.0910;1.9679; 4.69729000143707E+0002;19.7;
1105;8.3322;8.3307;23.394;0.0864;0.0936;0.0907;2.0164; 4.70238000224344E+0002;19.3;
1106;8.3409;8.3394;23.494;0.0851;0.0944;0.0911;2.0164; 4.70739000197500E+0002;19.3;
1107;8.3474;8.3459;23.586;0.0845;0.0978;0.0913;1.9679; 4.70989000098780E+0002;19.3;
1108;8.3561;8.3546;23.818;0.0836;0.1016;0.0903;1.9679; 4.71481999964453E+0002;19.1;
1109;8.3627;8.3611;23.933;0.0835;0.1041;0.0911;1.9679; 4.71733000036329E+0002;19.4;
1110;8.3692;8.3677;24.035;0.0840;0.1073;0.0909;2.0164; 4.72224999731407E+0002;19.2;
1111;8.3801;8.3786;24.083;0.0860;0.1122;0.0913;1.9679; 4.72726000333205E+0002;19.6;
1112;8.3866;8.3851;24.025;0.0878;0.1138;0.0913;1.9679; 4.73017000313848E+0002;19.5;
1113;8.3954;8.3938;24.235;0.0880;0.1151;0.0907;2.0164; 4.73485999857076E+0002;19.1;
1114;8.4041;8.4025;24.376;0.0914;0.1191;0.0920;2.0164; 4.73985000117682E+0002;19.1;
1115;8.4106;8.4090;24.205;0.0934;0.1207;0.0921;1.9679; 4.74229000252672E+0002;19.4;
1116;8.4215;8.4199;24.360;0.0944;0.1237;0.0912;1.9679; 4.74730000225827E+0002;19.6;
1117;8.4280;8.4265;24.398;0.0981;0.1261;0.0913;1.9679; 4.75228999857791E+0002;19.1;
1118;8.4346;8.4330;24.307;0.1010;0.1275;0.0919;1.9679; 4.75478999759071E+0002;19.6;
1119;8.4411;8.4395;24.281;0.1033;0.1274;0.0917;2.0164; 4.75755000323988E+0002;19.6;
1120;8.4498;8.4482;24.008;0.1076;0.1272;0.0909;1.9679; 4.76238999911584E+0002;19.4;
1121;8.4564;8.4548;23.780;0.1104;0.1262;0.0921;1.9679; 4.76724999840371E+0002;19.2;
1122;8.4629;8.4613;23.553;0.1135;0.1245;0.0921;1.9679; 4.76985000190325E+0002;19.5;
1123;8.4738;8.4722;23.267;0.1142;0.1229;0.0913;1.9679; 4.77480999939144E+0002;19.4;
1124;8.4803;8.4787;22.695;0.1180;0.1217;0.0914;1.9679; 4.77981999912299E+0002;19.0;
1125;8.4869;8.4853;22.440;0.1199;0.1193;0.0914;1.9679; 4.78254999965429E+0002;19.2;
1126;8.4934;8.4918;22.278;0.1213;0.1150;0.0913;1.9679; 4.78506000037305E+0002;19.7;
1127;8.5021;8.5005;22.102;0.1238;0.1140;0.0918;1.9679; 4.78987999912351E+0002;19.5;
1128;8.5108;8.5092;21.989;0.1272;0.1110;0.0921;1.9679; 4.79487999714911E+0002;19.2;
1129;8.5174;8.5157;21.964;0.1278;0.1094;0.0920;1.9679; 4.79730000137351E+0002;19.5;
1130;8.5239;8.5223;21.983;0.1272;0.1079;0.0911;1.9679; 4.80232000281103E+0002;19.3;
1131;8.5326;8.5310;21.933;0.1272;0.1055;0.0920;1.9679; 4.80482000182383E+0002;19.5;
1132;8.5392;8.5375;21.779;0.1255;0.1035;0.0921;1.9679; 4.80990000092424E+0002;19.2;
1133;8.5457;8.5440;21.801;0.1237;0.1018;0.0921;1.9679; 4.81241000164300E+0002;19.2;
1134;8.5566;8.5549;21.355;0.1226;0.1014;0.0926;1.9679; 4.81750000244938E+0002;19.7;
1135;8.5653;8.5636;21.165;0.1204;0.1017;0.0918;2.0164; 4.82236999715678E+0002;19.5;
1136;8.5740;8.5723;21.744;0.1146;0.1037;0.0930;2.0164; 4.82734000263736E+0002;19.3;
1137;8.5805;8.5789;21.744;0.1146;0.1051;0.0917;2.0164; 4.82984000165015E+0002;19.5;
1138;8.5893;8.5876;21.818;0.1115;0.1077;0.0951;2.0164; 4.83483999967575E+0002;19.5;
1139;8.5958;8.5941;21.891;0.1098;0.1104;0.0951;2.0164; 4.83740999805741E+0002;19.5;
1140;8.6045;8.6028;21.827;0.1078;0.1137;0.0938;2.0164; 4.84226999734528E+0002;19.3;
1141;8.6154;8.6137;21.794;0.1048;0.1160;0.0947;2.0164; 4.84742999752052E+0002;19.7;
1142;8.6241;8.6224;21.552;0.1019;0.1190;0.0930;2.1105; 4.85235000075772E+0002;19.4;
1143;8.6350;8.6333;21.177;0.1014;0.1222;0.0931;2.1105; 4.85737000219524E+0002;19.4;
1144;8.6437;8.6420;20.977;0.1014;0.1222;0.0927;2.0164; 4.86235999851488E+0002;19.4;
1145;8.6546;8.6529;20.543;0.1038;0.1205;0.0924;2.0164; 4.86731000058353E+0002;19.8;
1146;8.6633;8.6616;20.332;0.1057;0.1186;0.0922;2.0164; 4.87230999860913E+0002;19.6;
1147;8.6742;8.6725;19.811;0.1093;0.1142;0.0945;2.0164; 4.87731000292115E+0002;19.5;
1148;8.6808;8.6790;19.487;0.1137;0.1111;0.0925;2.0164; 4.88225000328384E+0002;19.6;
1149;8.6873;8.6856;19.487;0.1137;0.1105;0.0925;2.0164; 4.88475000229664E+0002;19.6;
1150;8.6982;8.6965;19.344;0.1168;0.1083;0.0919;2.0164; 4.88990000076592E+0002;19.5;
1151;8.7069;8.7052;19.229;0.1200;0.1051;0.0913;2.0164; 4.89484000112861E+0002;19.5;
1152;8.7156;8.7139;19.173;0.1224;0.1043;0.0918;2.1105; 4.89983999915421E+0002;19.5;
1153;8.7222;8.7204;19.173;0.1224;0.1044;0.0924;2.1105; 4.90233999816701E+0002;19.5;
1154;8.7287;8.7269;19.070;0.1215;0.1041;0.0928;2.0164; 4.90727000311017E+0002;19.5;
1155;8.7396;8.7378;18.979;0.1197;0.1023;0.0930;2.1105; 4.91227000113577E+0002;19.3;
1156;8.7505;8.7487;18.703;0.1164;0.1006;0.0935;2.0164; 4.91736999736167E+0002;19.7;
1157;8.7592;8.7574;18.356;0.1113;0.0989;0.0921;2.0164; 4.92245999816805E+0002;19.4;
1158;8.7701;8.7683;18.136;0.1102;0.0971;0.0928;2.0164; 4.92730000033043E+0002;19.4;
1159;8.7788;8.7770;17.433;0.1082;0.0970;0.0928;2.1105; 4.93252999987453E+0002;19.4;
1160;8.7875;8.7857;17.245;0.1049;0.0947;0.0944;2.1105; 4.93734999862500E+0002;19.4;
1161;8.7984;8.7966;17.014;0.1041;0.0931;0.0947;2.1105; 4.94235000293702E+0002;19.4;
1162;8.8049;8.8031;16.804;0.1046;0.0914;0.0939;2.1105; 4.94485000194982E+0002;19.6;
1163;8.8137;8.8118;16.718;0.1034;0.0884;0.0933;2.1105; 4.94979000231251E+0002;19.4;
1164;8.8224;8.8206;16.612;0.1018;0.0858;0.0938;2.1105; 4.95479000033811E+0002;19.3;
1165;8.8289;8.8271;16.539;0.1009;0.0838;0.0927;2.1105; 4.95728999935091E+0002;19.4;
1166;8.8354;8.8336;16.478;0.0996;0.0808;0.0925;2.0164; 4.96001999988221E+0002;19.6;
1167;8.8442;8.8423;16.356;0.0980;0.0771;0.0920;2.1105; 4.96479999809526E+0002;19.5;
1168;8.8507;8.8489;16.302;0.0970;0.0752;0.0932;2.1105; 4.96981999953277E+0002;19.2;
1169;8.8594;8.8576;16.303;0.0970;0.0712;0.0926;2.1105; 4.97231999854557E+0002;19.5;
1170;8.8659;8.8641;16.327;0.0949;0.0678;0.0927;2.1105; 4.97740999935195E+0002;19.3;
1171;8.8768;8.8750;16.357;0.0935;0.0647;0.0922;2.1105; 4.98225000151433E+0002;19.3;
1172;8.8877;8.8859;16.579;0.0907;0.0641;0.0932;2.1105; 4.98745000222698E+0002;19.7;
1173;8.8964;8.8946;17.048;0.0873;0.0635;0.0934;2.1105; 4.99229999980889E+0002;19.4;
1174;8.9052;8.9033;17.309;0.0851;0.0633;0.0945;2.1105; 4.99726999900304E+0002;19.3;
1175;8.9117;8.9098;17.569;0.0828;0.0642;0.0947;2.1105; 5.00009000231512E+0002;19.4;
1176;8.9204;8.9185;18.254;0.0781;0.0665;0.0950;2.1105; 5.00487000052817E+0002;19.5;
1177;8.9291;8.9272;18.573;0.0758;0.0694;0.0953;2.1105; 5.00986999855377E+0002;19.2;
1178;8.9357;8.9338;18.819;0.0733;0.0714;0.0945;2.1105; 5.01268000015989E+0002;19.6;
1179;8.9444;8.9425;19.243;0.0685;0.0738;0.0963;2.1105; 5.01730999792926E+0002;19.5;
1180;8.9531;8.9512;19.561;0.0648;0.0779;0.0964;2.1105; 5.02239999873564E+0002;19.3;
1181;8.9640;8.9621;19.752;0.0645;0.0819;0.0964;2.1105; 5.02740999846719E+0002;19.5;
1182;8.9727;8.9708;20.096;0.0636;0.0878;0.0976;2.1105; 5.03234999882989E+0002;19.3;
1183;8.9836;8.9817;20.334;0.0631;0.0934;0.0980;2.1105; 5.03730000089854E+0002;19.5;
1184;8.9945;8.9925;20.440;0.0645;0.0954;0.0985;2.1105; 5.04227000009269E+0002;19.7;
1185;9.0010;8.9991;20.663;0.0667;0.0983;0.0981;2.1105; 5.04727999982424E+0002;19.3;
1186;9.0141;9.0121;20.749;0.0711;0.1028;0.0975;2.1105; 5.05259000044316E+0002;19.4;
1187;9.0228;9.0209;20.867;0.0729;0.1037;0.0967;2.1105; 5.05735000153072E+0002;19.4;
1188;9.0315;9.0296;20.887;0.0779;0.1062;0.0966;2.1105; 5.06237000296824E+0002;19.4;
1189;9.0381;9.0361;20.887;0.0779;0.1075;0.0966;2.1105; 5.06495000305586E+0002;19.4;
1190;9.0468;9.0448;21.100;0.0837;0.1087;0.0957;2.1105; 5.07004999928176E+0002;19.2;
1191;9.0555;9.0535;21.348;0.0897;0.1105;0.0962;2.1105; 5.07490000315011E+0002;19.2;
1192;9.0642;9.0622;21.564;0.0936;0.1126;0.0967;2.1105; 5.08006000332534E+0002;19.4;
1193;9.0707;9.0688;21.564;0.0936;0.1135;0.0967;2.1105; 5.08263999712653E+0002;19.1;
1194;9.0795;9.0775;21.608;0.0977;0.1158;0.0968;2.1105; 5.08776000305079E+0002;19.3;
1195;9.0860;9.0840;21.675;0.1002;0.1177;0.0976;2.1105; 5.09012000332586E+0002;19.4;
1196;9.0947;9.0927;21.798;0.1030;0.1198;0.0975;2.1105; 5.09542999765836E+0002;19.2;
1197;9.1012;9.0992;22.077;0.1031;0.1215;0.0970;2.1105; 5.10021000215784E+0002;19.0;
1198;9.1078;9.1058;22.144;0.1052;0.1232;0.0977;2.1105; 5.10287000332028E+0002;19.2;
1199;9.1143;9.1123;22.170;0.1069;0.1254;0.0967;2.1105; 5.10552000277676E+0002;19.2;
1200;9.1208;9.1188;22.165;0.1080;0.1267;0.0967;2.1105; 5.10802000178955E+0002;19.4;
1201;9.1317;9.1297;22.158;0.1092;0.1282;0.0986;2.1105; 5.11311000259593E+0002;19.6;
1202;9.1405;9.1384;22.101;0.1123;0.1292;0.0975;2.1105; 5.11805999837816E+0002;19.4;
1203;9.1492;9.1471;22.016;0.1131;0.1301;0.0985;2.1619; 5.12313999747857E+0002;19.3;
1204;9.1601;9.1580;21.733;0.1159;0.1295;0.0980;2.1619; 5.12800000305288E+0002;19.6;
1205;9.1688;9.1667;21.406;0.1185;0.1290;0.0981;2.1619; 5.13331999909133E+0002;19.3;
1206;9.1753;9.1733;21.268;0.1200;0.1284;0.0985;2.1619; 5.13566000224091E+0002;19.6;
1207;9.1819;9.1798;21.180;0.1217;0.1278;0.0982;2.1619; 5.14061999972910E+0002;19.2;
1208;9.1884;9.1863;21.131;0.1233;0.1270;0.0982;2.1619; 5.14296999829821E+0002;19.2;
1209;9.1971;9.1950;21.215;0.1264;0.1249;0.0982;2.1619; 5.14812000305392E+0002;19.4;
1210;9.2036;9.2016;21.325;0.1270;0.1240;0.0982;2.1619; 5.15062000206672E+0002;19.3;
1211;9.2124;9.2103;21.491;0.1283;0.1237;0.0982;2.1619; 5.15556000242941E+0002;19.3;
1212;9.2232;9.2211;21.821;0.1295;0.1236;0.0984;2.1619; 5.16056000045501E+0002;19.5;
1213;9.2320;9.2299;22.098;0.1304;0.1230;0.0981;2.1619; 5.16565000126138E+0002;19.2;
1214;9.2429;9.2407;22.243;0.1293;0.1225;0.0984;2.1619; 5.17082000314258E+0002;19.4;
1215;9.2516;9.2495;22.407;0.1289;0.1224;0.0985;2.1619; 5.17580999946222E+0002;19.4;
1216;9.2603;9.2582;22.551;0.1279;0.1223;0.0978;2.1619; 5.18059999938123E+0002;19.5;
1217;9.2668;9.2647;22.700;0.1275;0.1223;0.0973;2.1619; 5.18309999839403E+0002;19.5;
1218;9.2755;9.2734;22.944;0.1251;0.1232;0.0979;2.1619; 5.18825999856927E+0002;19.5;
1219;9.2842;9.2821;23.144;0.1239;0.1253;0.0986;2.1619; 5.19303000136279E+0002;19.3;
1220;9.2930;9.2908;23.659;0.1237;0.1261;0.1009;2.1619; 5.19820000324398E+0002;19.3;
1221;9.3039;9.3017;24.273;0.1236;0.1279;0.0998;2.1619; 5.20320000126958E+0002;19.7;
1222;9.3104;9.3082;24.638;0.1231;0.1274;0.0998;2.1619; 5.20563000091352E+0002;19.7;
1223;9.3191;9.3169;24.965;0.1225;0.1280;0.0949;2.1619; 5.21064000064507E+0002;19.5;
1224;9.3278;9.3257;25.526;0.1225;0.1298;0.0967;2.1619; 5.21540999715216E+0002;19.3;
1225;9.3365;9.3344;26.103;0.1223;0.1314;0.0999;2.1619; 5.22049999795854E+0002;19.1;
1226;9.3431;9.3409;26.343;0.1223;0.1333;0.1006;2.2568; 5.22293999930844E+0002;19.3;
1227;9.3496;9.3474;26.343;0.1223;0.1349;0.1014;2.2568; 5.22545000002719E+0002;19.6;
1228;9.3561;9.3540;26.883;0.1232;0.1355;0.1014;2.2568; 5.23044999805279E+0002;19.1;
1229;9.3670;9.3648;27.527;0.1259;0.1386;0.1022;2.2568; 5.23538999841549E+0002;19.4;
1230;9.3758;9.3735;27.758;0.1262;0.1410;0.1016;2.1619; 5.24064000137150E+0002;19.1;
1231;9.3845;9.3823;28.285;0.1280;0.1437;0.1004;2.1619; 5.24544000299647E+0002;19.3;
1232;9.3954;9.3931;28.523;0.1270;0.1477;0.1019;2.1619; 5.25037000165321E+0002;19.3;
